634,329,6,80,25,normal
146,161,6,22,443,normal
624,136,17,23,23,normal
650,501,6,443,80,normal
850,965,1,80,79,normal
384,61,6,80,25,normal
114,533,6,68,80,normal
153,84,17,22,23,normal
202,784,6,53,20,normal
31,238,89,53,53,normal
612,404,17,80,23,normal
225,340,6,80,80,normal
159,764,17,22,80,normal
897,581,6,53,23,normal
148,200,17,53,22,normal
419,672,17,53,443,normal
681,835,17,23,20,normal
139,757,6,25,23,normal
255,393,6,79,80,normal
545,262,6,80,80,normal
803,78,6,22,68,normal
137,734,6,53,53,normal
527,846,17,80,20,normal
540,384,6,80,23,normal
12,287,17,22,25,normal
545,290,17,25,80,normal
295,261,6,79,25,normal
687,75,1,80,80,normal
848,976,17,53,53,normal
649,641,6,80,25,normal
537,800,6,443,25,normal
74,981,1,80,53,normal
883,722,6,23,25,normal
238,926,17,53,25,normal
388,471,17,22,53,normal
369,607,1,53,20,normal
57,461,17,80,23,normal
401,438,17,23,20,normal
183,880,6,53,80,normal
262,680,6,20,80,normal
975,993,6,25,23,normal
756,203,6,79,23,normal
962,666,17,53,53,normal
972,925,1,79,80,normal
912,24,6,20,80,normal
245,629,6,22,80,normal
284,210,6,22,68,normal
25,12,1,53,23,normal
612,99,17,443,68,normal
457,998,1,79,80,normal
14,115,17,80,53,normal
616,330,17,443,22,normal
641,367,17,25,25,normal
422,361,17,80,20,normal
404,698,17,80,22,normal
348,942,6,80,53,normal
11,801,6,443,68,normal
887,230,6,68,22,normal
817,494,6,443,443,normal
720,475,6,20,53,normal
509,365,6,22,20,normal
202,816,1,80,25,normal
264,946,6,53,25,normal
656,275,6,80,80,anomaly
665,381,6,443,80,normal
578,789,17,22,80,normal
320,34,1,53,80,normal
661,604,17,443,22,normal
892,510,17,22,53,normal
19,582,17,79,22,normal
968,80,6,22,20,normal
168,303,6,53,79,normal
268,279,17,23,80,normal
556,414,6,22,25,normal
478,878,6,25,20,normal
252,477,17,23,25,normal
434,79,17,443,23,normal
302,31,6,53,53,normal
774,696,17,53,53,normal
273,412,6,25,25,normal
822,50,89,53,20,normal
808,631,1,80,80,normal
592,805,1,80,20,normal
729,305,6,20,23,normal
594,724,6,53,53,normal
595,217,17,53,53,normal
787,350,17,79,20,normal
225,523,17,443,22,normal
884,477,17,53,53,normal
675,287,17,443,80,normal
245,33,6,20,68,normal
766,289,6,53,25,normal
888,200,6,53,80,normal
205,504,1,22,79,normal
767,539,17,20,23,normal
949,55,1,53,53,normal
519,325,1,80,80,normal
256,71,6,79,79,normal
186,11,1,443,22,normal
564,9,17,23,80,normal
773,991,17,20,80,normal
881,161,17,53,80,normal
299,751,1,25,25,normal
384,599,17,53,20,normal
2,774,89,53,80,normal
648,783,6,80,25,normal
709,860,6,22,23,normal
290,336,6,25,443,normal
546,179,17,80,53,normal
967,515,6,80,25,normal
774,902,1,80,22,normal
202,275,1,443,53,normal
663,246,17,25,53,normal
414,275,1,80,80,normal
675,638,6,80,53,normal
168,872,6,22,25,normal
254,72,6,22,80,normal
791,246,17,25,22,normal
331,255,17,443,25,normal
556,802,17,53,80,normal
225,887,6,53,23,normal
312,463,1,25,79,normal
843,346,17,25,53,normal
863,682,17,79,80,normal
251,474,1,23,23,normal
901,419,6,53,23,normal
714,653,17,53,20,normal
455,334,6,22,23,normal
606,712,17,53,22,normal
723,824,1,68,53,normal
446,368,17,443,443,normal
249,927,6,80,53,normal
798,155,17,20,53,normal
352,737,6,23,22,normal
33,153,6,22,53,normal
203,314,17,23,20,normal
768,831,17,80,79,normal
4,703,17,443,25,normal
533,546,6,68,79,normal
563,387,17,25,25,normal
766,242,1,53,443,normal
370,337,17,53,80,normal
33,356,6,79,25,normal
573,673,6,80,53,normal
956,533,1,68,53,normal
136,782,17,25,20,normal
975,276,17,53,20,normal
181,475,17,20,23,normal
180,888,17,23,20,normal
776,465,17,53,443,normal
355,669,6,443,80,normal
681,756,1,53,80,normal
285,22,1,53,25,normal
220,881,6,23,22,normal
66,832,6,53,22,normal
949,927,17,22,80,normal
401,662,1,80,53,normal
31,936,17,22,80,normal
141,150,17,80,80,normal
16,975,17,25,53,normal
194,611,1,20,80,normal
723,248,6,20,53,normal
269,51,17,53,80,normal
118,893,6,22,68,normal
590,270,6,53,443,normal
275,639,1,22,53,normal
95,948,6,53,80,normal
796,150,1,25,80,normal
872,338,6,80,80,normal
591,488,1,25,79,normal
929,790,17,22,25,normal
690,243,6,80,22,normal
659,300,1,23,80,normal
94,745,17,23,53,normal
355,952,1,53,23,normal
378,195,6,80,443,normal
861,895,1,80,53,normal
948,903,17,80,80,normal
284,685,6,443,22,normal
283,806,6,80,443,normal
858,954,1,22,20,normal
362,61,1,79,25,normal
179,889,17,25,80,normal
883,161,6,53,68,normal
502,76,1,53,53,normal
774,128,17,68,20,normal
843,868,17,20,80,normal
395,246,6,53,443,normal
803,257,17,443,22,normal
983,239,6,20,23,normal
593,549,6,79,22,normal
959,56,1,80,443,normal
721,784,17,20,80,normal
665,593,6,79,80,normal
25,727,17,53,22,normal
146,961,17,80,80,normal
438,243,6,80,23,normal
225,215,17,443,20,normal
551,579,6,22,23,normal
102,500,89,23,53,normal
452,902,17,20,443,normal
689,198,1,53,53,normal
986,650,6,53,22,normal
919,590,17,443,79,normal
775,821,17,25,80,normal
104,253,17,443,53,normal
217,330,17,443,80,normal
893,344,17,22,22,normal
572,831,17,20,23,normal
668,368,17,80,20,normal
931,712,6,443,443,normal
104,818,1,443,443,normal
554,816,17,79,80,normal
781,39,6,22,443,normal
594,98,6,443,22,normal
188,145,6,80,53,normal
876,916,1,53,80,normal
752,777,17,22,80,normal
902,884,6,80,443,normal
920,103,1,25,22,normal
697,712,6,443,25,normal
324,368,17,80,22,normal
379,250,6,53,68,normal
769,963,17,23,22,normal
781,593,89,443,443,normal
195,998,6,53,68,normal
552,938,6,20,53,normal
427,579,89,79,23,normal
877,908,17,68,68,normal
311,883,6,53,23,normal
275,596,6,23,25,normal
538,69,6,25,80,normal
626,936,6,53,53,normal
763,138,17,23,22,normal
375,826,6,80,53,normal
726,60,6,53,53,normal
70,878,17,443,443,normal
461,172,6,20,22,normal
908,521,6,22,443,normal
286,966,17,80,25,normal
970,464,6,443,53,normal
585,529,89,443,22,normal
694,236,17,443,20,normal
618,499,6,53,23,normal
369,987,6,23,23,normal
628,437,89,80,443,normal
90,622,6,22,53,normal
527,911,17,53,53,normal
368,285,17,20,80,normal
409,970,17,443,23,normal
55,317,6,53,53,normal
144,131,6,53,80,normal
570,102,17,20,20,normal
850,221,17,20,53,normal
96,912,17,80,80,normal
885,84,17,25,79,normal
48,817,17,22,80,normal
131,642,6,23,443,normal
423,151,1,23,20,normal
745,194,6,23,80,normal
892,114,17,22,20,normal
820,375,1,79,53,normal
956,2,17,53,20,normal
753,806,1,80,23,normal
511,525,17,80,443,normal
634,605,17,79,25,normal
563,115,17,25,80,normal
729,129,17,53,80,normal
964,434,6,20,22,normal
180,428,17,80,443,normal
888,486,17,68,53,normal
481,148,6,53,20,normal
525,642,17,80,53,normal
477,228,17,22,53,normal
182,567,17,68,53,normal
877,716,1,80,443,normal
18,249,1,20,53,normal
886,75,17,80,23,normal
949,943,89,53,25,normal
83,759,6,53,22,normal
516,925,17,53,53,normal
242,970,6,80,20,normal
360,251,6,80,20,normal
648,563,6,20,23,normal
345,862,6,80,80,normal
8,324,89,53,80,normal
139,702,6,22,79,normal
878,31,6,443,25,normal
26,126,6,53,80,normal
855,696,17,80,443,normal
690,25,17,79,25,normal
98,201,6,79,20,normal
13,586,6,22,53,normal
443,1,17,25,23,normal
921,772,89,443,53,normal
875,829,17,22,80,normal
572,426,17,23,53,normal
322,977,17,443,53,normal
399,177,17,20,443,normal
694,595,17,23,20,normal
841,68,17,68,53,normal
176,158,89,80,22,normal
440,78,6,80,25,normal
813,410,6,79,443,normal
307,740,17,80,53,normal
382,368,1,443,53,normal
390,27,17,53,22,normal
746,951,6,20,80,normal
518,651,17,443,53,normal
556,2,6,79,53,normal
574,503,6,53,80,normal
108,402,17,53,53,normal
228,23,17,20,23,normal
571,443,6,80,53,normal
485,518,17,23,20,normal
572,445,89,79,53,normal
99,55,6,53,22,normal
908,464,89,53,53,normal
976,954,17,22,53,normal
892,966,1,443,23,normal
552,292,6,23,443,normal
134,429,6,22,25,normal
945,306,17,23,25,normal
939,537,17,80,53,normal
888,895,1,25,79,normal
345,588,17,20,80,normal
704,488,17,20,22,normal
314,461,6,23,443,normal
939,323,1,25,80,normal
987,284,17,80,20,normal
8,437,6,80,53,normal
398,518,6,23,443,normal
606,605,6,23,22,normal
282,113,6,80,53,normal
348,185,6,53,80,normal
6,760,17,53,23,normal
752,567,17,53,79,normal
316,74,17,53,80,normal
122,104,17,80,22,normal
874,837,1,53,80,normal
180,441,6,20,53,normal
446,517,6,23,23,normal
930,300,17,68,68,normal
789,294,17,25,68,normal
349,716,6,23,53,normal
639,224,6,80,53,normal
268,827,6,79,20,normal
520,876,6,80,80,normal
217,794,1,53,80,normal
234,138,17,22,20,normal
100,355,17,53,25,normal
284,250,17,53,68,normal
695,253,6,23,22,normal
697,523,6,80,80,normal
273,7,6,53,20,normal
259,241,6,23,443,normal
528,302,6,53,23,normal
799,807,17,25,80,normal
162,774,17,23,20,normal
260,782,17,22,80,normal
494,170,6,22,80,normal
610,808,17,53,53,normal
509,273,6,80,79,normal
825,426,6,79,68,normal
388,211,6,22,443,normal
454,782,17,20,80,normal
434,515,1,23,23,normal
1,380,17,20,53,normal
211,563,17,53,20,normal
5,735,17,443,23,normal
601,792,1,68,53,normal
531,228,6,68,25,normal
691,358,17,53,23,normal
721,586,89,23,443,normal
541,549,17,22,22,normal
729,569,17,443,80,normal
643,371,17,23,443,normal
827,31,6,80,80,normal
920,69,6,443,22,normal
633,731,6,68,25,normal
521,838,6,443,53,normal
315,221,17,22,80,normal
652,849,17,20,22,normal
703,988,17,20,22,normal
177,322,6,80,80,normal
770,973,1,20,22,normal
499,115,6,80,25,normal
801,322,6,20,23,normal
242,587,17,23,80,normal
169,990,6,25,79,normal
875,987,17,23,25,normal
927,54,6,23,80,normal
610,203,17,20,22,normal
786,322,6,443,53,normal
903,589,6,23,53,normal
63,834,6,68,80,normal
584,328,6,443,22,normal
979,721,17,80,20,normal
451,29,6,20,53,normal
590,917,1,25,443,normal
144,16,17,53,53,normal
607,831,17,68,53,normal
652,168,6,53,22,normal
140,758,6,80,443,normal
604,193,17,68,25,normal
617,17,17,23,80,normal
617,803,17,22,79,normal
493,775,6,53,23,normal
767,685,17,53,22,normal
827,529,17,22,68,normal
534,159,17,80,80,normal
431,264,17,25,22,normal
921,249,6,22,53,normal
601,910,6,23,22,normal
569,383,6,68,80,normal
780,462,17,20,80,normal
403,856,17,25,53,normal
600,485,17,443,80,normal
914,918,6,53,80,normal
37,626,1,22,23,normal
139,678,6,53,80,normal
894,694,6,25,53,normal
749,541,17,443,53,normal
401,594,6,80,80,normal
805,688,6,443,20,normal
451,716,6,80,443,normal
918,603,6,79,23,normal
110,382,6,80,25,normal
57,64,17,443,80,normal
57,887,17,80,53,normal
56,39,1,23,80,normal
501,142,6,53,80,normal
250,278,6,25,23,normal
804,965,6,443,53,normal
975,806,6,80,80,normal
710,275,6,25,80,anomaly
542,712,17,20,80,normal
174,354,1,20,80,normal
674,149,17,53,53,normal
110,280,6,53,79,normal
714,894,17,25,443,normal
136,817,6,23,443,normal
16,718,6,53,53,normal
742,119,17,23,23,normal
452,295,17,20,23,normal
654,409,89,20,53,normal
228,870,6,22,80,normal
661,113,6,53,53,normal
865,859,17,20,79,normal
219,405,6,25,79,normal
405,911,1,53,22,normal
572,784,6,79,53,normal
130,710,6,79,22,normal
846,635,17,80,80,normal
291,620,17,79,53,normal
94,109,1,53,20,normal
848,835,6,53,80,normal
718,964,6,80,20,normal
878,246,89,20,79,normal
56,63,6,443,80,normal
120,32,17,22,25,normal
718,314,17,53,80,normal
377,622,6,80,79,normal
388,795,6,53,23,normal
294,938,6,53,53,normal
810,185,6,53,25,normal
970,944,6,53,53,normal
304,205,1,22,25,normal
600,674,6,25,80,normal
916,252,17,53,22,normal
485,642,6,25,53,normal
727,270,6,23,25,normal
854,831,17,68,53,normal
458,201,6,80,20,normal
94,468,1,443,22,normal
742,890,6,25,53,normal
766,491,6,25,53,normal
482,198,6,23,80,normal
268,86,17,80,20,normal
423,147,17,20,25,normal
177,692,6,80,53,normal
585,40,17,53,22,normal
8,56,6,80,53,normal
765,193,1,68,25,normal
523,422,6,53,79,normal
934,11,6,443,443,normal
756,553,17,25,53,normal
807,548,89,22,20,normal
159,876,6,20,22,normal
405,496,6,80,79,normal
727,583,17,23,22,normal
31,190,17,68,79,normal
355,186,6,53,23,normal
972,212,6,80,80,normal
346,801,17,443,20,normal
539,39,1,22,443,normal
501,254,17,20,80,normal
754,926,6,53,443,normal
523,86,6,53,25,normal
231,819,17,23,443,normal
413,242,1,53,23,normal
927,521,6,80,23,normal
482,333,6,53,443,normal
378,156,17,25,443,normal
777,509,17,53,443,normal
238,700,17,20,80,normal
508,434,6,22,443,normal
619,561,17,53,25,normal
487,16,17,22,53,normal
176,332,17,443,53,normal
31,337,17,53,53,normal
714,43,6,80,20,normal
880,655,6,53,53,normal
526,505,6,20,53,normal
169,910,6,53,20,normal
988,201,6,20,80,normal
251,551,17,68,443,normal
134,468,17,20,443,normal
410,232,17,53,80,normal
545,800,17,80,53,normal
165,665,89,22,80,normal
625,71,6,79,23,normal
536,871,1,53,443,normal
381,433,17,53,79,normal
780,248,6,53,80,normal
288,876,6,53,53,normal
216,379,1,25,68,normal
654,870,6,22,80,normal
388,717,6,80,80,normal
634,908,6,25,80,normal
541,249,6,79,53,normal
199,634,89,25,25,normal
660,677,17,23,79,normal
729,142,17,53,53,normal
774,545,6,20,25,normal
610,753,6,80,22,normal
665,946,6,80,68,normal
927,211,6,53,443,normal
701,547,17,53,23,normal
614,327,1,79,68,normal
215,258,17,25,80,normal
202,701,89,53,22,normal
994,824,6,80,80,normal
431,575,1,20,79,normal
539,494,17,80,53,normal
727,842,1,20,80,normal
435,770,17,80,23,normal
51,127,6,80,80,normal
226,191,6,20,22,normal
313,575,17,80,80,normal
573,136,6,53,53,normal
402,7,1,443,23,normal
597,675,17,443,79,normal
572,365,17,80,22,normal
915,55,1,20,53,normal
85,198,6,53,22,normal
265,152,6,23,53,normal
346,73,6,80,80,normal
379,153,6,80,80,normal
677,85,6,79,20,normal
968,879,17,20,25,normal
206,520,17,68,443,normal
740,553,17,80,20,normal
32,399,17,20,79,normal
343,865,6,79,20,normal
555,249,6,53,80,normal
66,613,6,22,53,normal
443,275,6,80,80,anomaly
743,411,6,53,79,normal
772,757,6,22,80,normal
811,26,6,53,20,normal
292,745,1,53,443,normal
18,616,1,80,80,normal
18,118,17,68,443,normal
960,23,6,80,25,normal
236,994,6,80,25,normal
857,819,17,25,80,normal
59,367,89,22,25,normal
10,870,89,80,53,normal
394,429,17,68,53,normal
333,950,6,443,80,normal
514,105,6,443,443,normal
903,702,1,53,23,normal
826,381,6,53,23,normal
498,516,17,443,443,normal
946,428,89,443,22,normal
935,198,1,22,80,normal
148,145,6,443,53,normal
612,315,17,80,53,normal
227,313,17,80,80,normal
62,378,6,25,80,normal
109,134,6,20,53,normal
884,106,6,23,80,normal
689,359,17,20,443,normal
488,201,6,23,68,normal
59,446,17,22,80,normal
337,815,17,20,25,normal
839,906,6,23,25,normal
537,573,1,80,79,normal
215,319,6,23,53,normal
965,11,6,80,53,normal
804,384,6,79,68,normal
510,549,17,53,443,normal
121,750,6,53,53,normal
546,177,6,80,23,normal
949,703,6,25,80,normal
517,649,1,25,443,normal
107,174,6,80,23,normal
474,78,17,443,79,normal
284,546,17,22,23,normal
256,895,6,443,80,normal
906,623,17,53,80,normal
591,545,6,80,53,normal
63,689,6,25,53,normal
989,970,17,80,80,normal
139,381,17,80,80,normal
252,331,6,20,25,normal
355,615,17,53,53,normal
599,375,17,25,20,normal
795,994,6,80,80,normal
13,898,17,53,80,normal
759,806,17,23,13,anomaly
963,963,6,25,53,normal
714,836,6,68,25,normal
678,620,6,22,53,normal
704,872,17,53,20,normal
805,942,89,22,20,normal
237,684,17,53,80,normal
59,232,89,25,80,normal
381,945,17,25,22,normal
150,217,17,80,53,normal
178,206,6,443,443,normal
595,76,17,22,23,normal
50,470,17,68,20,normal
207,423,6,53,80,normal
420,757,17,22,22,normal
247,753,17,20,80,normal
727,761,17,443,443,normal
287,395,17,79,443,normal
136,892,17,443,23,normal
824,966,6,53,443,normal
665,135,6,23,53,normal
719,520,17,23,79,normal
165,617,17,25,443,normal
946,598,6,79,53,normal
26,706,89,80,80,normal
792,669,17,22,80,normal
575,506,6,80,53,normal
822,440,17,25,53,normal
408,750,6,53,22,normal
648,635,17,22,25,normal
844,105,17,25,23,normal
466,76,6,23,23,normal
900,155,6,23,23,normal
721,661,89,68,23,normal
408,220,6,22,23,normal
738,19,17,53,20,normal
869,675,6,20,22,normal
825,498,17,22,25,normal
335,789,17,20,22,normal
90,93,6,80,22,normal
543,148,6,25,22,normal
43,352,17,443,53,normal
687,151,6,443,23,normal
792,329,17,22,443,normal
192,512,1,20,79,normal
420,801,17,23,53,normal
33,476,17,53,22,normal
144,567,17,53,22,normal
152,439,17,443,23,normal
158,248,17,53,22,normal
635,390,6,80,443,normal
878,931,6,53,443,normal
130,236,6,80,53,normal
441,414,6,20,443,normal
525,808,17,22,68,normal
57,47,17,443,80,normal
177,391,1,23,23,normal
9,260,1,68,53,normal
137,601,17,80,80,normal
415,24,1,22,68,normal
463,974,17,25,53,normal
968,330,17,22,23,normal
430,108,17,80,79,normal
510,56,6,22,25,normal
830,22,6,53,23,normal
746,141,17,25,80,normal
85,648,17,68,79,normal
444,275,6,68,80,anomaly
605,336,6,68,22,normal
688,813,6,23,68,normal
355,231,6,53,23,normal
312,310,1,443,443,normal
649,699,6,79,53,normal
233,768,6,25,25,normal
387,930,6,53,80,normal
277,738,17,53,80,normal
266,984,6,68,80,normal
504,36,6,53,80,normal
615,225,17,22,53,normal
829,189,17,443,53,normal
85,587,6,20,80,normal
40,155,6,53,53,normal
17,737,17,80,79,normal
788,686,6,80,53,normal
749,819,17,443,68,normal
266,97,17,443,22,normal
918,627,17,22,23,normal
491,504,17,20,443,normal
909,77,6,443,53,normal
933,669,17,443,22,normal
36,390,6,53,25,normal
531,772,17,53,443,normal
406,106,6,80,53,normal
860,323,89,25,80,normal
664,778,6,53,80,normal
427,850,17,20,25,normal
328,670,1,53,80,normal
4,581,6,20,68,normal
440,677,17,22,23,normal
19,448,6,443,25,normal
810,360,6,443,443,normal
534,513,17,443,23,normal
75,542,17,443,53,normal
965,609,1,53,443,normal
674,295,6,79,53,normal
750,844,6,23,53,normal
352,193,17,25,443,normal
414,963,6,23,53,normal
162,228,6,20,22,normal
974,525,1,53,443,normal
85,13,89,20,22,normal
535,672,6,22,68,normal
550,122,17,23,53,normal
915,380,17,22,80,normal
841,539,6,443,443,normal
259,643,17,80,443,normal
971,974,6,80,80,normal
146,331,6,25,25,normal
187,798,6,80,22,normal
409,207,17,22,80,normal
323,38,6,23,80,normal
991,542,6,22,53,normal
851,766,6,53,25,normal
101,435,6,53,443,normal
964,46,17,22,23,normal
978,998,6,20,53,normal
357,356,6,25,25,normal
131,160,6,443,80,normal
447,453,17,25,53,normal
136,195,1,68,25,normal
202,487,17,20,80,normal
146,452,1,443,53,normal
286,343,6,20,53,normal
235,376,17,53,22,normal
964,787,17,80,80,normal
890,568,89,443,23,normal
761,181,6,443,79,normal
129,764,6,53,443,normal
35,795,6,80,25,normal
441,116,1,80,23,normal
539,974,6,80,23,normal
708,517,17,79,80,normal
272,309,17,443,25,normal
299,735,6,443,25,normal
206,182,17,20,80,normal
233,424,89,53,22,normal
566,879,17,443,53,normal
927,194,6,22,53,normal
778,833,17,80,53,normal
834,591,6,53,53,normal
79,836,17,23,22,normal
461,346,6,20,79,normal
615,357,17,53,79,normal
329,936,17,443,25,normal
322,785,17,80,53,normal
176,855,6,53,80,normal
72,154,6,25,80,normal
448,767,89,80,443,normal
719,31,89,53,20,normal
368,176,1,53,53,normal
417,995,17,25,22,normal
663,776,6,23,53,normal
205,586,17,53,23,normal
950,166,6,443,53,normal
870,438,17,23,25,normal
387,534,17,80,80,normal
330,236,6,80,80,normal
824,731,6,22,79,normal
970,444,17,53,22,normal
964,152,17,53,23,normal
619,667,6,22,53,normal
182,290,17,79,443,normal
978,648,6,68,68,normal
191,405,6,80,68,normal
590,405,17,53,53,normal
939,535,17,53,80,normal
748,806,17,23,2,anomaly
529,302,6,53,80,normal
910,891,17,23,80,normal
162,215,17,80,53,normal
690,818,17,22,443,normal
344,231,6,80,53,normal
143,865,17,25,80,normal
781,480,17,68,20,normal
45,278,6,20,79,normal
371,62,6,53,80,normal
511,192,17,25,443,normal
876,962,6,20,23,normal
745,702,17,80,25,normal
172,831,17,79,25,normal
814,311,1,20,25,normal
876,278,6,80,80,normal
947,99,6,25,80,normal
211,107,6,25,79,normal
856,937,1,22,53,normal
646,152,17,443,68,normal
886,984,17,23,80,normal
885,721,6,23,22,normal
122,218,17,79,80,normal
49,439,6,20,80,normal
820,306,6,20,23,normal
709,79,17,23,22,normal
959,268,17,443,443,normal
163,934,6,23,79,normal
261,340,17,23,53,normal
699,472,6,80,53,normal
953,92,6,20,443,normal
754,83,6,23,80,normal
34,115,1,25,53,normal
848,694,6,20,22,normal
376,28,1,80,79,normal
122,186,17,53,68,normal
371,153,17,443,22,normal
45,776,17,25,79,normal
570,338,6,79,443,normal
609,636,17,80,20,normal
463,566,17,80,23,normal
818,746,17,25,20,normal
410,896,17,53,20,normal
507,165,6,25,23,normal
413,791,17,68,23,normal
762,628,1,80,443,normal
341,639,6,53,23,normal
354,923,17,53,68,normal
227,8,6,80,79,normal
243,636,17,20,20,normal
787,169,17,22,53,normal
475,304,17,20,80,normal
534,484,17,53,20,normal
740,358,1,23,80,normal
465,455,6,22,20,normal
167,711,6,53,80,normal
699,202,6,53,443,normal
913,120,17,80,53,normal
559,874,6,443,443,normal
73,170,17,25,80,normal
50,435,17,22,443,normal
895,419,17,22,25,normal
690,432,6,53,80,normal
820,844,6,443,22,normal
410,30,6,23,80,normal
280,282,17,80,25,normal
152,362,17,80,20,normal
223,366,17,80,25,normal
450,17,6,22,23,normal
113,342,17,80,22,normal
851,728,1,68,53,normal
423,396,17,80,22,normal
68,333,6,20,53,normal
690,392,17,20,443,normal
669,71,17,80,53,normal
871,541,17,53,80,normal
938,921,17,68,80,normal
143,524,17,53,23,normal
716,977,89,20,23,normal
1907,713,17,25,22,anomaly
86,240,1,443,25,normal
658,530,6,20,53,normal
389,760,1,20,20,normal
249,498,89,80,20,normal
110,208,6,23,53,normal
243,645,6,22,25,normal
650,701,17,443,23,normal
553,197,6,53,79,normal
924,812,89,53,53,normal
52,938,17,80,80,normal
352,850,6,23,443,normal
686,214,1,443,79,normal
958,277,17,79,23,normal
171,745,6,25,20,normal
523,356,1,80,23,normal
440,155,1,53,80,normal
103,929,6,53,23,normal
435,805,6,53,20,normal
554,930,17,80,80,normal
360,545,6,25,22,normal
808,537,6,443,22,normal
729,38,6,25,53,normal
822,521,1,53,80,normal
489,426,89,443,80,normal
176,590,1,25,22,normal
748,141,6,80,25,normal
775,539,6,68,25,normal
385,552,17,22,68,normal
536,196,6,80,53,normal
245,50,17,20,53,normal
980,365,6,22,80,normal
26,918,17,22,53,normal
957,736,89,25,22,normal
219,310,6,79,25,normal
275,356,17,68,53,normal
513,817,17,53,23,normal
611,336,6,80,443,normal
615,644,17,53,80,normal
104,829,17,53,22,normal
579,86,6,443,53,normal
32,23,17,80,25,normal
548,658,6,20,20,normal
897,439,17,80,443,normal
842,978,6,25,22,normal
330,836,6,53,443,normal
767,926,89,80,20,normal
901,233,17,25,53,normal
877,810,1,25,53,normal
844,66,6,80,79,normal
574,648,6,20,25,normal
915,444,1,443,22,normal
836,311,1,53,22,normal
514,377,6,53,80,normal
292,388,6,25,23,normal
316,729,1,25,80,normal
293,242,17,80,68,normal
23,213,17,53,22,normal
241,771,6,22,20,normal
582,370,17,53,23,normal
95,970,6,20,53,normal
966,197,1,22,20,normal
818,689,6,80,22,normal
314,19,6,53,53,normal
999,476,6,53,23,normal
783,223,17,25,25,normal
806,787,6,80,80,normal
456,416,6,79,80,normal
356,596,17,79,443,normal
832,927,17,53,80,normal
862,316,17,80,53,normal
641,894,6,80,22,normal
204,914,6,53,53,normal
979,183,6,23,53,normal
820,971,6,20,23,normal
704,758,17,22,20,normal
473,498,6,25,23,normal
672,42,6,80,20,normal
863,533,17,22,79,normal
253,277,89,23,53,normal
278,133,89,80,25,normal
619,923,6,23,80,normal
17,909,17,443,23,normal
794,806,17,80,21,anomaly
87,150,89,68,79,normal
734,698,17,80,79,normal
299,244,6,443,25,normal
347,284,6,23,22,normal
124,847,17,25,443,normal
287,337,17,53,68,normal
853,340,17,80,20,normal
433,175,17,25,53,normal
376,863,6,443,80,normal
610,446,1,443,80,normal
480,760,1,79,23,normal
742,845,1,443,443,normal
64,942,17,68,53,normal
365,710,17,53,53,normal
72,229,1,25,20,normal
185,819,6,25,53,normal
473,316,6,22,53,normal
407,345,17,25,79,normal
57,244,6,23,80,normal
653,949,1,22,22,normal
8,268,17,79,80,normal
170,598,1,68,25,normal
852,247,6,443,22,normal
956,563,17,22,80,normal
285,754,17,20,80,normal
192,505,6,80,80,normal
930,124,6,20,68,normal
105,220,89,20,53,normal
970,883,6,80,20,normal
581,781,6,443,80,normal
982,200,1,53,22,normal
8,586,17,22,68,normal
566,228,6,443,25,normal
568,829,6,20,25,normal
279,950,17,20,53,normal
727,862,6,443,25,normal
287,588,6,23,443,normal
932,87,6,68,25,normal
248,557,17,53,80,normal
816,972,17,53,22,normal
518,292,17,80,25,normal
486,137,17,20,80,normal
250,1,17,443,53,normal
710,583,1,53,80,normal
36,465,89,80,80,normal
213,707,6,23,68,normal
996,644,17,23,20,normal
564,806,17,22,4,anomaly
844,59,6,25,443,normal
366,237,1,53,79,normal
194,507,6,443,53,normal
633,833,17,80,80,normal
155,879,6,25,443,normal
600,27,6,23,22,normal
279,948,17,20,22,normal
226,447,17,68,80,normal
289,907,6,23,80,normal
661,261,6,443,80,normal
310,679,89,53,68,normal
124,571,17,23,80,normal
252,255,17,79,80,normal
555,254,6,80,80,normal
700,842,6,53,25,normal
225,709,17,53,20,normal
829,180,6,23,22,normal
204,695,17,22,53,normal
430,631,1,53,22,normal
3,345,6,20,53,normal
801,428,17,80,53,normal
95,727,6,25,22,normal
54,451,1,22,25,normal
13,281,17,23,53,normal
112,643,6,22,53,normal
904,382,6,53,79,normal
740,204,1,80,443,normal
266,416,6,53,80,normal
243,874,1,443,25,normal
500,946,1,20,443,normal
565,153,6,20,53,normal
122,822,17,443,68,normal
216,502,1,80,23,normal
755,582,6,25,80,normal
419,733,6,53,53,normal
793,407,89,53,53,normal
819,724,89,53,22,normal
89,608,89,22,25,normal
150,68,17,80,53,normal
451,697,6,20,22,normal
997,736,17,53,53,normal
919,148,6,443,53,normal
57,806,17,25,11,anomaly
302,400,6,25,443,normal
202,314,17,53,80,normal
692,633,6,80,22,normal
913,289,6,80,80,normal
186,982,6,22,80,normal
892,440,17,53,80,normal
509,254,6,22,53,normal
537,658,6,25,443,normal
141,637,6,53,23,normal
785,745,6,53,22,normal
573,52,6,80,25,normal
754,708,17,20,68,normal
171,690,6,79,53,normal
177,847,6,53,80,normal
725,69,17,20,80,normal
836,452,17,80,25,normal
574,415,17,25,53,normal
365,220,17,53,443,normal
621,371,6,25,53,normal
549,378,6,79,68,normal
165,855,6,80,22,normal
402,657,6,53,53,normal
971,402,17,53,20,normal
958,538,6,23,68,normal
